run number,density,similar-wanted,step,percent-similar
3732,72,56,33,94.02830514325164
3733,72,56,34,94.84261070602881
3734,72,56,31,94.25348140313767
3735,72,56,27,93.50008807468734
3736,72,56,34,94.77869986168741
3737,72,58,37,96.30931458699473
3738,72,58,32,96.69537704341712
3739,72,58,47,95.63334536268495
3740,72,58,38,96.5782873522035
3741,72,58,35,96.3547143357869
3743,72,58,42,96.33194116578899
3744,72,58,34,96.22405153901217
3742,72,58,45,96.45776566757493
3745,72,60,35,96.58914728682171
3746,72,60,31,96.17121184757089
3747,72,60,37,96.11735769501054
3748,72,60,38,96.02403251457855
3749,72,60,31,95.85084033613445
3750,72,60,29,96.37260081000176
3751,72,60,35,96.12638343448768
3752,72,60,27,96.58563740953795
3753,72,62,34,97.92243767313019
3754,72,62,41,98.3023872679045
3756,72,62,37,98.60796937532625
3755,72,62,53,98.01739130434783
3758,72,62,43,98.69380831212892
3757,72,62,41,98.31832852046884
3760,72,62,42,98.05808257522743
3759,72,62,47,98.20162545391665
3761,72,64,38,98.41518634622084
3762,72,64,32,98.4424778761062
3764,72,64,35,98.6209274263058
3763,72,64,43,98.19171348314607
3766,72,64,34,98.042356291155
3765,72,64,47,98.33303459401327
3767,72,64,41,98.03439803439802
3770,72,66,33,98.2903060352197
3768,72,64,51,98.0867782712675
3769,72,66,42,98.43557743012832
3772,72,66,40,98.46357178258714
3771,72,66,48,98.35440845314395
3774,72,66,45,98.61922464152948
3773,72,66,52,98.37070777855641
3775,72,66,34,98.1993006993007
3776,72,66,37,98.2885085574572
3778,72,68,47,99.45019404915912
3777,72,68,71,99.54758442397804
3779,72,68,65,99.6198347107438
3780,72,68,53,99.61152476529621
3781,72,68,59,99.54962468723937
3782,72,68,75,99.65500246426812
3783,72,68,72,99.64389770152154
3784,72,68,66,99.6614759647935
3785,72,70,57,99.62341663813763
3786,72,70,57,99.4216787838731
3787,72,70,74,99.57110996740435
3788,72,70,59,99.70684039087948
3789,72,70,66,99.570299071846
3790,72,70,62,99.28081618999832
3791,72,70,59,99.68989717643218
3792,72,70,61,99.47720960627349
3793,72,72,111,99.69205834683954
3794,72,72,114,99.7886866059818
3795,72,72,129,99.82374619452011
3796,72,72,103,99.80613893376413
3797,72,72,97,99.82258064516128
3798,72,72,107,99.87158908507223
3799,72,72,97,99.80029955067398
3800,72,72,91,99.88471673254283
3801,72,74,101,99.86842105263159
3802,72,74,97,99.7186071051706
3803,72,74,95,99.79015334947539
3804,72,74,99,99.80738362760835
3805,72,74,134,99.75833736104398
3806,72,74,117,99.80220866985331
3809,74,20,6,57.60449596066034
3810,74,20,8,57.7054210705762
3811,74,20,7,58.71117458050696
3812,74,20,8,57.179487179487175
3813,74,20,8,58.05024769992922
3814,74,20,6,58.27402135231316
3815,74,20,6,57.94908314046644
3816,74,20,5,58.18476499189627
3817,74,22,7,61.70325779036827
3818,74,22,7,58.988195615514336
3819,74,22,10,61.932021466905184
3820,74,22,8,60.925316236354185
3807,72,74,128,99.72244897959183
3808,72,74,103,99.8511412504135
3822,74,22,7,61.35135135135135
3821,74,22,7,61.30442385032349
3823,74,22,7,59.99664542099966
3824,74,22,7,62.88588276101284
3825,74,24,10,61.82170542635659
3826,74,24,7,60.778810734958775
3827,74,24,11,59.95252628009494
3829,74,24,8,61.497703991522435
3828,74,24,8,59.76033344911428
3831,74,24,6,62.03113941967445
3830,74,24,7,63.014403292181065
3835,74,26,9,66.46072374227714
3832,74,24,13,63.78563695416817
3833,74,26,10,66.51344909771876
3834,74,26,9,66.75471033632682
3836,74,26,13,65.20109066121336
3838,74,26,12,66.2009672219237
3837,74,26,9,64.92550709028899
3839,74,26,9,66.13918665986047
3841,74,28,11,66.23144339116436
3840,74,26,11,63.26075775758615
3843,74,28,8,65.5732044198895
3842,74,28,9,65.71476285905143
3846,74,28,8,65.66666666666666
3845,74,28,10,66.25341841385597
3844,74,28,14,64.79485396383866
3847,74,28,9,64.62478184991274
3848,74,28,12,66.42449403217437
3849,74,30,15,71.88672807915387
3850,74,30,11,70.91633466135458
3851,74,30,15,72.30660543977393
3853,74,30,11,72.39092495636999
3852,74,30,15,72.00206753962784
3854,74,30,14,70.3656307129799
3855,74,30,22,72.74513305947491
3857,74,32,10,71.55848787446504
3856,74,30,12,70.42301764000685
3858,74,32,12,74.04955872369314
3859,74,32,13,72.60321299015374
3861,74,32,16,74.0058529867447
3862,74,32,13,73.08900523560209
3863,74,32,13,72.15868477483916
3860,74,32,21,71.17312834224599
3864,74,32,11,73.29861111111111
3865,74,34,13,79.06937678481438
3866,74,34,14,78.41677943166441
3867,74,34,12,79.3876824492702
3868,74,34,14,77.36314029220208
3870,74,34,12,78.3601453035807
3871,74,34,13,78.33274709813577
3869,74,34,17,79.0604261264408
3872,74,34,11,77.7209143636984
3873,74,36,11,79.23611111111111
3874,74,36,13,77.9163248564397
3875,74,36,14,77.89145136119299
3876,74,36,12,77.44673167208379
3877,74,36,13,79.14345403899722
3878,74,36,15,79.00485436893204
3880,74,36,11,78.34618079887876
3879,74,36,11,79.01319170806921
3881,74,38,15,78.53495333685508
3882,74,38,18,78.76014505266792
3883,74,38,14,80.60711188204684
3884,74,38,13,79.59043193942523
3885,74,38,19,79.51621204323212
3886,74,38,12,79.77448907681466
3887,74,38,16,79.51263537906136
3888,74,38,15,80.12752391073327
3889,74,40,15,80.3030303030303
3890,74,40,12,79.32460372157134
3891,74,40,15,80.15803336259877
3892,74,40,12,81.55890168290523
3893,74,40,15,81.13307447935051
3894,74,40,17,81.12525808671714
3896,74,40,16,81.83501683501684
3897,74,42,14,83.62023995826813
3895,74,40,16,82.69001870430199
3898,74,42,17,84.72051866129316
3900,74,42,16,84.97011101622545
3899,74,42,18,83.96833250865909
3901,74,42,22,83.9384508990318
3902,74,42,20,83.73493975903614
3903,74,42,15,83.10844577711144
3904,74,42,16,83.6783988957902
3905,74,44,21,87.60121457489879
3906,74,44,21,88.36646499567848
3907,74,44,16,87.2957942301008
3908,74,44,20,87.41125541125541
3909,74,44,17,87.90927694406548
3911,74,44,12,87.89808917197452
3910,74,44,19,87.14008125772833
3912,74,44,21,87.99359658484525
3915,74,46,14,87.00137551581844
3913,74,46,17,86.50477016478752
3914,74,46,17,87.9260147285494
3916,74,46,18,86.50113656233607
3918,74,46,17,86.8808327351041
3919,74,46,15,86.11997983532179
3917,74,46,24,86.90476190476191
3920,74,46,20,87.3204143000334
3921,74,48,12,86.90353587366975
3922,74,48,15,87.76408450704226
3923,74,48,21,87.00719917723688
3924,74,48,19,86.5079365079365
3925,74,48,21,86.91081722617837
3926,74,48,25,87.22767337435556
3927,74,48,18,87.78242677824267
3928,74,48,15,88.41164095371668
3929,74,50,19,87.4117231638418
3931,74,50,19,86.99805413055014
3930,74,50,22,87.33699382292382
3932,74,50,16,87.08050773778473
3933,74,50,14,87.62098828323994
3934,74,50,18,87.42117490872884
3935,74,50,19,87.49782948428546
3936,74,50,16,88.16399286987522
3939,74,52,23,94.47485460143687
3937,74,52,28,95.52704576976421
3938,74,52,31,94.32225063938618
3940,74,52,35,94.11661705480651
3941,74,52,21,93.7094017094017
3943,74,52,30,94.60532847923217
3942,74,52,29,95.16780882094535
3944,74,52,28,94.51166052954585
3947,74,54,20,93.76399655469423
3945,74,54,29,93.93786733837112
3946,74,54,27,93.71379897785349
3948,74,54,30,94.02155607948805
3951,74,54,26,94.7906026557712
3949,74,54,27,93.3677863910422
3950,74,54,31,93.98186314921682
3953,74,56,24,94.44054717642932
3952,74,54,24,94.60651289009499
3954,74,56,24,94.16964133945265
3955,74,56,25,94.35102040816327
3956,74,56,28,93.83033419023135
3958,74,56,24,94.57089866801552
3957,74,56,32,93.81063900970224
3959,74,56,25,93.97340701087896
3960,74,56,24,94.05166553365058
3961,74,58,29,96.57161694412395
3962,74,58,27,96.25861503117821
3963,74,58,42,96.3063829787234
3964,74,58,28,96.47058823529412
3965,74,58,30,96.34961439588689
3966,74,58,29,96.22579043204767
3968,74,58,29,96.77808407994488
3969,74,60,32,96.19401664011329
3967,74,58,38,96.09756097560975
3972,74,60,30,96.22478882951215
3971,74,60,39,96.44931143188983
3970,74,60,30,96.34104833219878
3973,74,60,33,96.65597027529134
3975,74,60,28,95.98266377729622
3976,74,60,31,96.26152270399454
3974,74,60,35,96.79090757145245
3977,74,62,49,98.16749718694744
3978,74,62,33,98.0892742453436
3979,74,62,48,97.89242960714888
3980,74,62,54,98.40488715425082
3981,74,62,37,98.16484733428254
3982,74,62,41,98.40494791666666
3983,74,62,36,97.93422574781027
3984,74,62,32,98.26846965699208
3985,74,64,39,98.0414937759336
3986,74,64,39,98.71473877482892
3987,74,64,37,98.03246433841613
3988,74,64,42,98.4930384930385
3989,74,64,42,97.79129321382842
3990,74,64,45,98.67970660146699
3991,74,64,47,97.5724353954581
3993,74,66,40,98.51926636378934
3992,74,64,52,98.1942410932162
3994,74,66,36,98.26145101972584
3995,74,66,46,98.4008866371121
3996,74,66,38,98.35745649699138
3998,74,66,33,98.23442864149092
3997,74,66,43,98.16801452384883
3999,74,66,49,98.25581395348837
4000,74,66,44,98.1418918918919
4001,74,68,59,99.58466453674122
4002,74,68,58,99.6721823290665
4004,74,68,62,99.58605317624583
4005,74,68,64,99.47611710323575
4003,74,68,88,99.71369492603786
4006,74,68,67,99.43006777572396
4007,74,68,58,99.64262508122157
4008,74,68,56,99.44391483952971
4010,74,70,54,99.6306407579894
4009,74,70,63,99.45945945945947
4011,74,70,56,99.61655216488256
4012,74,70,62,99.63229661406466
4013,74,70,54,99.54481243132946
4014,74,70,65,99.73622963537626
4015,74,70,67,99.54367666232073
4016,74,70,69,99.64028776978418
4017,74,72,113,99.78684531059683
4018,74,72,117,99.79671618451916
4020,74,72,126,99.64152119700748
4019,74,72,137,99.7651111807078
4021,74,72,141,99.78765357197027
4022,74,72,115,99.81575310916628
4024,74,72,98,99.8116169544741
4023,74,72,136,99.80958425896542
4026,74,74,126,99.74526349307436
4025,74,74,136,99.81424148606811
4027,74,74,135,99.86119679210364
4028,74,74,126,99.70647304186622
4030,74,74,130,99.81892258940697
4031,74,74,117,99.83037779491133
4033,76,20,10,57.662423541081175
4035,76,20,5,59.794871794871796
4034,76,20,8,59.766306243460065
4036,76,20,7,57.17821782178218
4037,76,20,6,57.37928681112439
4038,76,20,10,59.67049939934787
4039,76,20,11,58.188989881666956
4029,74,74,143,99.81698947689492
4040,76,20,9,58.05432722678459
4041,76,22,8,59.52303168899052
4032,74,74,120,99.89406779661016
4042,76,22,9,61.1468200270636
4044,76,22,9,61.544535691724576
4043,76,22,14,60.12220614246664
4045,76,22,8,60.74183489249959
4046,76,22,6,60.4655056932351
4047,76,22,7,60.38993501083153
4048,76,22,9,60.58976865428478
4050,76,24,8,59.96403465751185
4049,76,24,8,60.77521947987411
4051,76,24,9,60.51523825559858
4052,76,24,6,60.659267848269
4053,76,24,8,59.910414333706605
4055,76,24,5,59.132677736579076
4054,76,24,7,60.141238298571196
4056,76,24,7,60.63161375661375
4060,76,26,11,65.35564853556485
4059,76,26,11,65.6368118323747
4058,76,26,14,64.80870712401055
4057,76,26,17,63.744694743715314
4062,76,26,10,63.96949096335599
4061,76,26,13,65.63706563706563
4064,76,26,10,65.05847953216374
4063,76,26,15,64.21415667597307
4065,76,28,8,62.582197273456295
4066,76,28,8,66.6497633536173
4067,76,28,9,65.11206328279499
4068,76,28,10,66.68817551217938
4070,76,28,11,65.22393048128342
4071,76,28,9,64.71161657189278
4072,76,28,11,66.23462944499833
4069,76,28,16,66.67205430741878
4074,76,30,10,72.27013832384051
4075,76,30,12,72.26009438909281
4076,76,30,15,71.99132031380404
4073,76,30,19,72.68006700167504
4077,76,30,12,72.27197346600332
4078,76,30,14,70.87731441425852
4080,76,30,15,73.50040420371867
4081,76,32,11,72.68990463663269
4079,76,30,14,73.80871341048332
4083,76,32,12,72.45967071345419
4085,76,32,8,71.08964582274191
4082,76,32,16,72.57908327953518
4084,76,32,18,70.93734501570508
4086,76,32,10,72.5335955424451
4088,76,32,9,73.86106623586429
4087,76,32,12,72.54071661237785
4089,76,34,15,77.85439384220653
4090,76,34,13,77.85954247320429
4092,76,34,12,78.21371610845294
4091,76,34,16,78.67328953693318
4093,76,34,16,76.80627398631738
4095,76,34,13,78.14029363784665
4094,76,34,19,78.25941980660221
4097,76,36,11,78.77997064100472
4096,76,34,17,78.99025403419077
4098,76,36,12,77.41779497098646
4099,76,36,12,78.57725566976669
4100,76,36,15,78.49567629303313
4101,76,36,15,76.73978223133975
4102,76,36,14,77.9463997416855
4104,76,36,13,77.55169561621175
4103,76,36,20,78.05359197764261
4105,76,38,16,80.08097165991903
4106,76,38,13,79.77815699658703
4108,76,38,16,80.82350987879794
4107,76,38,18,80.30949839914621
4109,76,38,16,81.51385224274406
4110,76,38,15,81.2384317684671
4112,76,38,11,80.39314516129032
4113,76,40,11,79.26487555628812
4111,76,38,13,81.0875512995896
4114,76,40,14,81.40993891365362
4115,76,40,16,81.45161290322581
4116,76,40,16,78.82975093824633
4117,76,40,17,82.20652539522368
4118,76,40,14,80.47502047502047
4119,76,40,13,78.99983385944509
4120,76,40,13,78.6893364146583
4121,76,42,16,83.54126679462573
4123,76,42,16,82.97101449275362
4125,76,42,13,82.34352489194814
4122,76,42,17,84.03794940079894
4124,76,42,15,83.43989769820972
4127,76,42,11,81.98942498347654
4126,76,42,17,84.40305952776855
4128,76,42,18,83.92768286614695
4129,76,44,16,86.58555854005373
4130,76,44,20,86.9379717755169
4131,76,44,21,88.05750694330992
4132,76,44,17,87.16950527169506
4133,76,44,19,87.26811479308705
4134,76,44,19,87.60098928276999
4135,76,44,14,86.86735031425737
4138,76,46,17,87.35328153413788
4136,76,44,24,87.75981524249423
4139,76,46,21,86.47845468053492
4137,76,46,23,86.414967132985
4142,76,46,15,87.5
4140,76,46,26,86.08599079803268
4143,76,46,17,87.61530577382986
4141,76,46,20,87.69908505591324
4146,76,48,16,87.4744938000314
4145,76,48,21,87.1931330472103
4147,76,48,14,87.30508741534099
4144,76,46,24,89.08240606353814
4148,76,48,17,87.23992197659298
4149,76,48,15,87.98228969006958
4150,76,48,20,87.77510040160642
4152,76,48,17,87.46254533985176
4153,76,50,18,86.9405956362478
4151,76,48,25,87.16227018385293
4154,76,50,18,88.25276357036793
4155,76,50,16,88.64951768488746
4156,76,50,19,87.10033076074973
4157,76,50,20,87.48382923673998
4158,76,50,18,87.06299339455454
4160,76,50,14,87.82594524119948
4159,76,50,21,86.98652118100128
4162,76,52,32,94.46349828515433
4163,76,52,25,93.85693335505948
4161,76,52,35,94.51596722956027
4164,76,52,30,94.46073639622027
4165,76,52,25,94.59150326797385
4167,76,52,25,94.15097483752707
4166,76,52,31,94.28525174032701
4168,76,52,33,94.36005171299288
4169,76,54,31,94.4627450980392
4170,76,54,24,93.88111888111888
4171,76,54,28,94.78711348551076
4172,76,54,28,93.92192390051063
4173,76,54,37,94.21406326831668
4174,76,54,30,94.03197720436917
4175,76,54,36,94.55771391876706
4177,76,56,28,94.87459105779716
4176,76,54,34,94.54282034771411
4179,76,56,22,93.35135994910132
4178,76,56,34,94.47478316736267
4180,76,56,27,94.51024327784891
4182,76,56,26,93.7851292757347
4181,76,56,32,94.64724177443117
4184,76,56,30,94.00584795321637
4183,76,56,35,94.60259996708903
4186,76,58,28,96.54843327501193
4185,76,58,39,96.41263018680773
4187,76,58,44,96.70174336422177
4188,76,58,39,96.86939507581934
4189,76,58,46,96.72912557527941
4190,76,58,38,96.82163187855788
4191,76,58,38,96.50690495532088
4192,76,58,30,97.02194357366771
4193,76,60,33,96.40438568203805
4194,76,60,52,96.42456309122976
4195,76,60,34,96.35399935753293
4196,76,60,31,96.38897687678175
4199,76,60,26,96.71324229914259
4198,76,60,34,96.66611378338033
4197,76,60,40,96.31373822669698
4200,76,60,28,96.52159577975603
4201,76,62,40,98.4291548853283
4202,76,62,38,98.09184993531694
4203,76,62,51,97.85150078988941
4204,76,62,43,97.91054521710741
4205,76,62,36,98.27093908629442
4206,76,62,47,97.68481558358614
4207,76,62,37,98.44320889594917
4208,76,62,39,98.19219790675547
4209,76,64,38,98.32995161542063
4210,76,64,49,98.15970555288847
4212,76,64,38,98.10695693327023
4211,76,64,58,98.36939479460646
4213,76,64,37,98.3330760919895
4216,76,64,35,98.56459330143541
4214,76,64,55,98.13328966759455
4215,76,64,42,98.35933730094901
4217,76,66,42,98.46986089644513
4218,76,66,33,97.76332487309645
4219,76,66,44,97.70663383099892
4220,76,66,42,98.10685063372372
4221,76,66,47,98.02201308023608
4222,76,66,45,98.35390946502058
4223,76,66,46,98.31097079715865
4224,76,66,41,98.13975300922307
4225,76,68,64,99.6322988674805
4226,76,68,60,99.63308362635682
4228,76,68,55,99.57349581111957
4227,76,68,77,99.54400364797081
4229,76,68,63,99.50907468015473
4230,76,68,84,99.6508803885853
4232,76,68,59,99.48781623467329
4231,76,68,80,99.6661101836394
4233,76,70,74,99.52167875327882
4235,76,70,57,99.67421886568933
4234,76,70,65,99.4826536822885
4236,76,70,62,99.52760555063477
4237,76,70,56,99.67904630903254
4238,76,70,65,99.44018856806129
4239,76,70,60,99.67085577498503
4240,76,70,76,99.69987995198079
4241,76,72,137,99.72821983995168
4242,76,72,147,99.81870373168152
4243,76,72,152,99.76642335766424
4245,76,72,118,99.74512743628185
4244,76,72,176,99.82857142857144
4247,76,72,117,99.83535398892381
4246,76,72,149,99.80811808118081
4248,76,72,138,99.8655311519498
4249,76,74,149,99.80737887094384
4250,76,74,160,99.80506822612085
4251,76,74,135,99.68041394003957
4252,76,74,133,99.80916030534351
4253,76,74,154,99.8240211174659
4257,78,20,7,57.472
4258,78,20,5,57.25032010243278
4259,78,20,6,57.40255738715144
4255,76,74,133,99.89772063120982
4254,76,74,175,99.86595174262735
4261,78,20,6,58.044115378682704
4260,78,20,9,55.945480181732734
4262,78,20,7,56.18279569892473
4263,78,20,8,56.68810289389068
4264,78,20,6,57.35641227380016
4265,78,22,6,61.14374034003092
4266,78,22,7,61.339258351210546
4267,78,22,9,59.25054876136719
4268,78,22,10,62.70126621853994
4269,78,22,8,58.83861236802414
4270,78,22,7,60.718240784685975
4271,78,22,6,60.092918936238384
4272,78,22,9,60.647851186658116
4273,78,24,8,59.414679467327346
4274,78,24,8,61.38755980861244
4275,78,24,10,61.31479140328698
4276,78,24,6,60.83437110834371
4277,78,24,7,59.99374413512668
4278,78,24,7,58.976390429408966
4279,78,24,7,60.407974038015766
4280,78,24,8,59.3283007240795
4281,78,26,9,63.72850122850123
4283,78,26,12,66.7384284176534
4282,78,26,14,64.20131962559459
4284,78,26,11,64.4345694146491
4285,78,26,8,64.30802874101843
4286,78,26,9,65.6728067436778
4287,78,26,10,62.44917109790429
4288,78,26,11,64.72581638940234
4289,78,28,8,64.85792262000321
4290,78,28,8,65.5937846836848
4256,76,74,145,99.83677103427809
4291,78,28,9,66.11249223119951
4293,78,28,10,65.27734252585397
4292,78,28,13,66.1622464898596
4295,78,28,10,64.90683229813664
4294,78,28,13,65.8139155939384
4296,78,28,10,65.29599999999999
4297,78,30,13,73.25505544683627
4298,78,30,14,73.08681672025723
4300,78,30,11,73.55371900826447
4299,78,30,16,73.49397590361446
4301,78,30,11,71.00219918316054
4302,78,30,11,71.31262681442173
4303,78,30,14,72.6027397260274
4304,78,30,13,73.02028795811518
4306,78,32,10,72.347316471314
4307,78,32,12,71.73675160231359
4305,78,32,15,72.53820702694186
4308,78,32,12,72.87888601036269
4309,78,32,15,74.78766907832652
4310,78,32,12,74.00154202004626
4311,78,32,12,72.59837501991397
4312,78,32,11,72.80688037529319
4313,78,34,12,77.07699695854011
4314,78,34,12,79.23623995052567
4316,78,34,13,76.82525433871933
4315,78,34,22,77.5410087383106
4317,78,34,12,76.84358853922029
4318,78,34,14,77.5875859862422
4320,78,34,10,78.40012622278321
4319,78,34,14,78.3496990814064
4322,78,36,14,77.6880901614377
4321,78,36,16,76.56948943390405
4325,78,36,10,75.9723964868256
4323,78,36,15,78.3107895564643
4324,78,36,14,77.30474252621694
4326,78,36,17,75.43162719633308
4327,78,36,12,78.58381958681596
4328,78,36,14,76.548463356974
4329,78,38,15,82.45163240628779
4330,78,38,13,78.39425587467362
4332,78,38,11,79.82766579473765
4331,78,38,18,80.87851328520964
4333,78,38,11,80.27597402597402
4334,78,38,15,80.74534161490683
4335,78,38,16,80.90567271538336
4336,78,38,14,79.17391992403861
4337,78,40,14,82.02117102216341
4338,78,40,13,80.4171668667467
